periodo,estu_genero,cole_area_ubicacion,cole_bilingue,cole_naturaleza,cole_jornada,cole_caracter,cole_depto_ubicacion,fami_estratovivienda,fami_educacionmadre,fami_educacionpadre,fami_personashogar,fami_tieneautomovil,fami_tienecomputador,fami_tieneinternet,fami_tienelavadora,punt_global,punt_matematicas,punt_lectura_critica,punt_c_naturales,punt_sociales_ciudadanas,punt_ingles
20224,M,RURAL,N,NO OFICIAL,COMPLETA,ACADÉMICO,ANTIOQUIA,Estrato 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,3 a 4,Si,Si,Si,Si,180,28,36,37,38,52.0
20224,M,URBANO,N,OFICIAL,TARDE,ACADÉMICO,ANTIOQUIA,Estrato 5,Postgrado,Educación profesional completa,1 a 2,Si,Si,Si,Si,170,29,37,42,30,29.0
20224,M,URBANO,N,OFICIAL,NOCHE,ACADÉMICO,CUNDINAMARCA,Estrato 1,Técnica o tecnológica completa,Primaria incompleta,5 a 6,No,Si,Si,Si,251,51,53,50,48,46.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,ANTIOQUIA,Estrato 3,No sabe,No sabe,1 a 2,Si,Si,Si,Si,246,52,48,50,50,39.0
20224,F,URBANO,N,OFICIAL,UNICA,ACADÉMICO,ANTIOQUIA,Estrato 1,Secundaria (Bachillerato) incompleta,Primaria completa,3 a 4,No,Si,Si,Si,255,49,51,51,53,52.0
20224,M,URBANO,N,NO OFICIAL,COMPLETA,ACADÉMICO,CESAR,Estrato 2,Educación profesional completa,Educación profesional completa,3 a 4,Si,Si,Si,Si,327,68,67,69,61,56.0
20224,M,URBANO,N,OFICIAL,TARDE,ACADÉMICO,CORDOBA,Estrato 2,Secundaria (Bachillerato) incompleta,Primaria incompleta,5 a 6,No,Si,No,Si,228,52,49,44,42,33.0
20224,F,RURAL,N,OFICIAL,MAÑANA,TÉCNICO,VALLE,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,1 a 2,No,Si,Si,Si,340,66,68,67,71,68.0
20224,M,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,BOGOTÁ,Estrato 2,Secundaria (Bachillerato) completa,Primaria incompleta,3 a 4,No,No,Si,Si,244,47,54,44,49,53.0
20224,M,RURAL,N,OFICIAL,SABATINA,ACADÉMICO,ANTIOQUIA,Estrato 2,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,3 a 4,No,No,No,Si,265,62,52,48,53,44.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,ANTIOQUIA,Estrato 3,Educación profesional completa,Primaria completa,5 a 6,Si,Si,Si,Si,244,40,67,35,51,55.0
20224,F,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,CASANARE,Estrato 1,Primaria incompleta,Primaria incompleta,3 a 4,No,Si,Si,Si,248,55,54,42,52,35.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,CAUCA,Estrato 1,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,1 a 2,No,No,Si,Si,226,50,53,41,36,47.0
20224,F,URBANO,N,OFICIAL,UNICA,TÉCNICO,BOYACA,Estrato 1,Secundaria (Bachillerato) incompleta,Primaria incompleta,7 a 8,No,Si,Si,Si,219,43,46,45,42,42.0
20224,M,RURAL,N,OFICIAL,COMPLETA,ACADÉMICO,BOYACA,Estrato 2,Secundaria (Bachillerato) completa,No sabe,3 a 4,No,Si,No,Si,325,68,65,62,66,61.0
20224,M,URBANO,N,OFICIAL,UNICA,ACADÉMICO,ATLANTICO,Estrato 3,No sabe,No sabe,5 a 6,Si,Si,Si,Si,358,75,68,73,67,81.0
20224,M,URBANO,N,OFICIAL,UNICA,TÉCNICO,BOLIVAR,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,3 a 4,No,No,No,Si,205,46,44,44,32,34.0
20224,M,RURAL,N,OFICIAL,COMPLETA,TÉCNICO/ACADÉMICO,ANTIOQUIA,Sin Estrato,No Aplica,No Aplica,1 a 2,No,No,No,No,202,46,36,35,44,41.0
20224,F,URBANO,N,OFICIAL,UNICA,TÉCNICO,ATLANTICO,Estrato 1,Ninguno,Ninguno,5 a 6,No,No,No,Si,212,38,48,40,42,47.0
20224,F,URBANO,N,NO OFICIAL,MAÑANA,TÉCNICO,VALLE,Estrato 1,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,1 a 2,No,Si,No,Si,318,62,64,64,62,70.0
20224,M,URBANO,N,OFICIAL,UNICA,TÉCNICO,NORTE SANTANDER,Estrato 2,Primaria incompleta,Primaria incompleta,5 a 6,No,No,Si,Si,309,63,59,67,60,56.0
20224,M,URBANO,N,NO OFICIAL,TARDE,TÉCNICO,ATLANTICO,Estrato 2,No sabe,No sabe,5 a 6,No,Si,Si,Si,360,65,77,73,70,80.0
20224,M,URBANO,N,OFICIAL,MAÑANA,TÉCNICO,VALLE,Estrato 1,Primaria completa,Primaria incompleta,3 a 4,No,No,Si,Si,258,50,56,53,47,54.0
20224,M,URBANO,N,NO OFICIAL,COMPLETA,ACADÉMICO,ATLANTICO,Estrato 4,Educación profesional completa,Técnica o tecnológica incompleta,3 a 4,Si,Si,Si,Si,346,68,65,68,73,77.0
20224,F,URBANO,N,OFICIAL,UNICA,TÉCNICO,VALLE,Estrato 2,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,3 a 4,No,No,Si,Si,234,42,52,49,44,48.0
20224,M,URBANO,N,NO OFICIAL,COMPLETA,ACADÉMICO,BOYACA,Estrato 4,No sabe,No sabe,3 a 4,Si,Si,Si,Si,308,62,65,60,57,68.0
20224,F,URBANO,N,OFICIAL,COMPLETA,TÉCNICO,BOYACA,Estrato 1,Primaria incompleta,Primaria completa,5 a 6,No,No,No,No,258,54,52,52,53,39.0
20224,M,URBANO,N,NO OFICIAL,COMPLETA,ACADÉMICO,BOGOTÁ,Estrato 2,Secundaria (Bachillerato) completa,Educación profesional completa,3 a 4,No,Si,Si,Si,301,61,66,51,64,57.0
20224,M,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,VALLE,Estrato 2,Educación profesional incompleta,Técnica o tecnológica incompleta,3 a 4,Si,Si,Si,Si,398,80,74,75,83,100.0
20224,M,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,NORTE SANTANDER,Estrato 2,Educación profesional incompleta,No Aplica,7 a 8,No,Si,Si,No,249,51,56,48,42,56.0
20224,F,RURAL,N,OFICIAL,COMPLETA,TÉCNICO/ACADÉMICO,ANTIOQUIA,Estrato 2,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,1 a 2,Si,No,No,No,243,53,49,43,50,48.0
20224,F,URBANO,N,OFICIAL,TARDE,TÉCNICO/ACADÉMICO,ANTIOQUIA,Estrato 1,Técnica o tecnológica incompleta,Educación profesional completa,5 a 6,No,Si,Si,Si,276,52,62,53,56,49.0
20224,F,URBANO,N,OFICIAL,UNICA,ACADÉMICO,CORDOBA,Estrato 1,Primaria incompleta,Secundaria (Bachillerato) incompleta,3 a 4,No,No,Si,Si,268,57,53,55,48,58.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,BOGOTÁ,Estrato 2,Primaria completa,Primaria completa,3 a 4,No,No,Si,Si,177,40,31,39,28,46.0
20224,F,RURAL,S,OFICIAL,MAÑANA,ACADÉMICO,TOLIMA,Estrato 1,Primaria incompleta,Secundaria (Bachillerato) incompleta,5 a 6,No,No,No,Si,221,51,50,40,38,37.0
20224,F,URBANO,N,NO OFICIAL,COMPLETA,TÉCNICO/ACADÉMICO,BOGOTÁ,Estrato 2,Secundaria (Bachillerato) incompleta,No sabe,1 a 2,No,Si,Si,Si,302,58,67,58,58,62.0
20224,F,URBANO,N,OFICIAL,TARDE,ACADÉMICO,BOLIVAR,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,5 a 6,No,Si,No,Si,265,57,56,49,50,54.0
20224,F,URBANO,N,NO OFICIAL,TARDE,NO APLICA,CUNDINAMARCA,Estrato 3,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,5 a 6,No,Si,Si,No,175,35,40,34,31,34.0
20224,F,RURAL,N,OFICIAL,NOCHE,ACADÉMICO,VALLE,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,5 a 6,No,No,Si,Si,206,45,49,36,37,34.0
20224,F,RURAL,N,OFICIAL,MAÑANA,ACADÉMICO,TOLIMA,Estrato 1,Secundaria (Bachillerato) incompleta,Primaria incompleta,5 a 6,No,No,No,No,194,35,38,43,39,40.0
20224,F,URBANO,N,OFICIAL,NOCHE,ACADÉMICO,BOGOTÁ,Estrato 3,Educación profesional completa,Postgrado,9 o más,Si,No,Si,No,289,63,62,54,53,55.0
20224,M,URBANO,N,NO OFICIAL,COMPLETA,ACADÉMICO,ATLANTICO,Estrato 3,Educación profesional completa,Técnica o tecnológica completa,5 a 6,Si,Si,Si,Si,338,73,66,68,61,75.0
20224,M,RURAL,N,OFICIAL,MAÑANA,TÉCNICO,VALLE,Estrato 3,Secundaria (Bachillerato) completa,Técnica o tecnológica completa,5 a 6,No,No,Si,No,189,46,39,34,35,30.0
20224,F,URBANO,N,NO OFICIAL,NOCHE,TÉCNICO/ACADÉMICO,VALLE,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,3 a 4,No,Si,Si,Si,245,48,53,48,45,56.0
20224,F,URBANO,N,OFICIAL,TARDE,TÉCNICO/ACADÉMICO,SANTANDER,Estrato 2,Primaria completa,Primaria completa,3 a 4,No,Si,Si,Si,182,37,40,42,26,37.0
20224,M,URBANO,N,NO OFICIAL,COMPLETA,ACADÉMICO,BOGOTÁ,Estrato 5,Educación profesional completa,Educación profesional incompleta,3 a 4,Si,Si,Si,Si,246,48,48,53,43,63.0
20224,M,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,BOGOTÁ,Estrato 2,Secundaria (Bachillerato) completa,No sabe,3 a 4,No,Si,Si,Si,257,60,50,52,44,51.0
20224,F,URBANO,N,OFICIAL,SABATINA,ACADÉMICO,LA GUAJIRA,Estrato 1,Ninguno,Secundaria (Bachillerato) completa,9 o más,No,Si,No,No,206,44,54,33,37,32.0
20224,M,URBANO,N,OFICIAL,MAÑANA,TÉCNICO,LA GUAJIRA,Estrato 4,Secundaria (Bachillerato) incompleta,Primaria completa,5 a 6,No,No,No,No,185,42,41,38,25,43.0
20224,F,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,NARIÑO,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,1 a 2,No,Si,Si,No,281,56,62,51,56,55.0
20224,F,URBANO,N,OFICIAL,TARDE,ACADÉMICO,CUNDINAMARCA,Estrato 2,Técnica o tecnológica completa,Secundaria (Bachillerato) completa,3 a 4,No,Si,Si,Si,232,44,57,44,40,48.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,TOLIMA,Estrato 1,Primaria incompleta,Ninguno,5 a 6,No,Si,Si,No,263,55,63,49,45,47.0
20224,F,URBANO,N,NO OFICIAL,UNICA,ACADÉMICO,BOGOTÁ,Estrato 4,Postgrado,Postgrado,5 a 6,Si,Si,Si,Si,310,56,68,56,63,77.0
20224,M,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,QUINDIO,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,5 a 6,No,No,Si,Si,286,64,61,56,51,48.0
20224,F,URBANO,N,NO OFICIAL,COMPLETA,ACADÉMICO,BOGOTÁ,Estrato 3,Educación profesional incompleta,No sabe,3 a 4,No,Si,Si,Si,317,62,65,65,60,67.0
20224,M,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,RISARALDA,Estrato 1,Educación profesional completa,No sabe,3 a 4,No,No,No,No,222,43,46,44,47,37.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,CORDOBA,Estrato 1,Primaria completa,Técnica o tecnológica incompleta,5 a 6,No,Si,Si,No,286,62,55,58,56,51.0
20224,F,URBANO,N,OFICIAL,MAÑANA,TÉCNICO,VALLE,Estrato 3,Secundaria (Bachillerato) incompleta,Primaria incompleta,3 a 4,Si,Si,No,Si,191,35,43,28,46,41.0
20224,F,URBANO,N,OFICIAL,UNICA,TÉCNICO,VALLE,Estrato 3,Técnica o tecnológica completa,Técnica o tecnológica completa,1 a 2,No,Si,Si,Si,308,64,63,65,58,51.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,CUNDINAMARCA,Estrato 2,No sabe,No sabe,1 a 2,No,Si,No,Si,172,33,41,32,32,33.0
20224,F,RURAL,N,OFICIAL,MAÑANA,TÉCNICO,VALLE,Estrato 1,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,3 a 4,No,No,Si,No,264,57,48,53,54,51.0
20224,M,URBANO,N,OFICIAL,UNICA,ACADÉMICO,CUNDINAMARCA,Estrato 3,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,3 a 4,No,No,Si,Si,242,45,54,49,44,54.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,SUCRE,Estrato 1,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,3 a 4,No,No,No,No,237,52,49,45,43,50.0
20224,F,URBANO,N,OFICIAL,SABATINA,TÉCNICO/ACADÉMICO,NORTE SANTANDER,Estrato 2,Primaria completa,Ninguno,3 a 4,No,No,Si,No,204,37,47,42,40,32.0
20224,M,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,CAUCA,Estrato 3,Secundaria (Bachillerato) completa,Educación profesional completa,9 o más,Si,Si,Si,Si,252,54,56,46,51,33.0
20224,M,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,CAQUETA,Estrato 2,Secundaria (Bachillerato) completa,No sabe,3 a 4,No,Si,Si,Si,266,57,50,63,42,55.0
20224,M,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,QUINDIO,Estrato 2,Técnica o tecnológica completa,Secundaria (Bachillerato) completa,5 a 6,No,No,Si,Si,272,63,55,49,53,46.0
20224,F,RURAL,N,OFICIAL,MAÑANA,ACADÉMICO,ANTIOQUIA,Estrato 1,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,9 o más,No,No,Si,Si,252,48,54,47,52,51.0
20224,M,URBANO,N,OFICIAL,NOCHE,ACADÉMICO,SANTANDER,Estrato 1,Técnica o tecnológica incompleta,Técnica o tecnológica incompleta,3 a 4,No,Si,Si,Si,237,43,50,48,45,59.0
20224,M,URBANO,N,NO OFICIAL,MAÑANA,TÉCNICO,BOYACA,Estrato 3,Educación profesional completa,Postgrado,5 a 6,No,Si,Si,Si,317,55,69,60,66,74.0
20224,M,URBANO,N,OFICIAL,NOCHE,ACADÉMICO,VALLE,Estrato 3,Educación profesional incompleta,Educación profesional completa,3 a 4,Si,No,No,No,194,45,39,31,40,39.0
20224,M,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,CORDOBA,Estrato 6,Secundaria (Bachillerato) completa,Primaria incompleta,9 o más,No,No,Si,Si,190,39,38,42,35,33.0
20224,M,URBANO,N,OFICIAL,SABATINA,TÉCNICO/ACADÉMICO,ANTIOQUIA,Estrato 1,Primaria incompleta,Primaria incompleta,9 o más,No,No,Si,Si,162,24,38,34,33,33.0
20224,M,URBANO,N,NO OFICIAL,MAÑANA,ACADÉMICO,BOGOTÁ,Estrato 3,Secundaria (Bachillerato) completa,Técnica o tecnológica completa,3 a 4,No,Si,Si,Si,219,54,39,45,35,51.0
20224,M,URBANO,N,OFICIAL,UNICA,ACADÉMICO,CALDAS,Estrato 6,Primaria completa,Ninguno,3 a 4,Si,Si,Si,Si,185,32,40,32,41,47.0
20224,F,URBANO,N,OFICIAL,COMPLETA,ACADÉMICO,ANTIOQUIA,Estrato 1,Primaria incompleta,Primaria incompleta,3 a 4,No,Si,No,No,191,25,42,44,42,37.0
20224,M,URBANO,N,OFICIAL,COMPLETA,TÉCNICO/ACADÉMICO,ANTIOQUIA,Estrato 2,Primaria incompleta,Ninguno,7 a 8,No,No,Si,No,313,61,70,64,60,49.0
20224,M,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,BOLIVAR,Estrato 2,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,3 a 4,No,No,No,No,168,31,33,45,25,35.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,CUNDINAMARCA,Estrato 1,Secundaria (Bachillerato) completa,No sabe,5 a 6,No,Si,Si,Si,246,54,49,48,44,54.0
20224,F,URBANO,N,OFICIAL,MAÑANA,TÉCNICO,META,Estrato 1,Primaria incompleta,Primaria incompleta,3 a 4,Si,No,Si,Si,208,43,45,41,38,40.0
20224,F,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,TOLIMA,Estrato 1,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,3 a 4,No,Si,Si,Si,227,50,47,46,42,36.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,CAUCA,Estrato 1,Primaria incompleta,Primaria completa,9 o más,No,No,Si,No,214,47,43,43,41,34.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,TOLIMA,Estrato 1,Educación profesional incompleta,Primaria incompleta,3 a 4,No,Si,Si,Si,281,57,62,52,57,46.0
20224,M,URBANO,N,NO OFICIAL,COMPLETA,ACADÉMICO,BOGOTÁ,Estrato 4,Secundaria (Bachillerato) completa,Educación profesional completa,3 a 4,Si,Si,Si,Si,261,47,61,57,39,67.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,CUNDINAMARCA,Estrato 1,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,5 a 6,No,Si,Si,Si,343,66,71,70,68,66.0
20224,M,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,SUCRE,Estrato 1,Secundaria (Bachillerato) completa,Educación profesional completa,5 a 6,Si,Si,Si,Si,318,71,59,70,56,58.0
20224,F,RURAL,N,OFICIAL,SABATINA,ACADÉMICO,RISARALDA,Estrato 1,Ninguno,Primaria incompleta,3 a 4,Si,No,No,No,178,34,39,35,36,32.0
20224,F,RURAL,N,NO OFICIAL,COMPLETA,TÉCNICO,CUNDINAMARCA,Estrato 3,Educación profesional completa,No sabe,3 a 4,Si,Si,Si,Si,312,60,70,57,62,64.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,BOGOTÁ,Estrato 3,Educación profesional incompleta,Secundaria (Bachillerato) completa,3 a 4,Si,Si,Si,Si,275,52,57,55,55,59.0
20224,M,URBANO,N,NO OFICIAL,COMPLETA,ACADÉMICO,CESAR,Estrato 3,Secundaria (Bachillerato) completa,Educación profesional completa,5 a 6,Si,Si,Si,Si,273,56,60,52,50,55.0
20224,M,RURAL,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,ANTIOQUIA,Estrato 3,Educación profesional completa,Postgrado,5 a 6,Si,Si,Si,Si,247,61,49,44,47,38.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,ANTIOQUIA,Estrato 2,Primaria incompleta,No Aplica,5 a 6,No,No,Si,Si,241,54,49,43,47,48.0
20224,M,URBANO,N,OFICIAL,NOCHE,ACADÉMICO,ANTIOQUIA,Estrato 2,Primaria incompleta,Primaria completa,7 a 8,No,Si,Si,Si,197,39,44,33,40,44.0
20224,M,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,VALLE,Estrato 2,Secundaria (Bachillerato) completa,Primaria incompleta,3 a 4,Si,Si,Si,Si,217,46,50,37,44,34.0
20224,M,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,BOGOTÁ,Estrato 2,Secundaria (Bachillerato) incompleta,No sabe,5 a 6,No,Si,Si,Si,267,49,54,54,54,61.0
20224,F,URBANO,N,NO OFICIAL,COMPLETA,TÉCNICO,MAGDALENA,Estrato 3,Educación profesional completa,Secundaria (Bachillerato) completa,5 a 6,Si,Si,Si,Si,285,50,64,51,61,62.0
20224,F,URBANO,N,OFICIAL,SABATINA,ACADÉMICO,TOLIMA,Estrato 1,Primaria incompleta,Primaria incompleta,1 a 2,No,No,No,No,178,33,46,31,31,40.0
20224,M,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,VALLE,Estrato 1,Técnica o tecnológica incompleta,Técnica o tecnológica completa,5 a 6,No,Si,Si,Si,301,66,66,62,54,38.0
20224,F,RURAL,N,OFICIAL,MAÑANA,ACADÉMICO,VALLE,Sin Estrato,Primaria incompleta,Primaria incompleta,3 a 4,No,No,No,Si,167,29,38,35,32,32.0
20224,F,URBANO,N,OFICIAL,UNICA,TÉCNICO,HUILA,Estrato 2,Secundaria (Bachillerato) completa,Primaria completa,5 a 6,No,Si,Si,Si,214,44,47,40,42,38.0
20224,M,URBANO,N,NO OFICIAL,MAÑANA,ACADÉMICO,SUCRE,Estrato 3,Primaria completa,Primaria completa,5 a 6,Si,Si,Si,Si,175,34,45,31,31,33.0
20224,M,URBANO,N,OFICIAL,COMPLETA,ACADÉMICO,ANTIOQUIA,Estrato 1,Primaria incompleta,No sabe,3 a 4,No,No,No,No,232,47,53,41,44,47.0
20224,F,RURAL,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,RISARALDA,Estrato 1,Primaria completa,Ninguno,1 a 2,No,No,No,Si,248,45,49,50,56,45.0
20224,M,URBANO,N,NO OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,VALLE,Estrato 3,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,3 a 4,Si,Si,Si,No,174,30,35,36,39,32.0
20224,M,URBANO,N,OFICIAL,COMPLETA,ACADÉMICO,ANTIOQUIA,Estrato 2,Técnica o tecnológica incompleta,Técnica o tecnológica incompleta,3 a 4,No,No,No,Si,245,60,51,45,42,42.0
20224,M,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,CORDOBA,Estrato 1,Primaria incompleta,Primaria incompleta,7 a 8,No,No,No,Si,195,37,43,35,38,47.0
20224,F,RURAL,N,OFICIAL,UNICA,ACADÉMICO,VALLE,Estrato 1,Primaria completa,Primaria completa,3 a 4,No,No,Si,No,235,46,53,48,42,43.0
20224,M,RURAL,N,OFICIAL,MAÑANA,TÉCNICO,VALLE,Estrato 2,Secundaria (Bachillerato) completa,Primaria completa,3 a 4,No,No,Si,Si,224,49,46,47,39,40.0
20224,M,RURAL,N,NO OFICIAL,MAÑANA,TÉCNICO,VALLE,Estrato 3,No sabe,No sabe,5 a 6,No,Si,Si,Si,223,42,53,40,43,46.0
20224,F,URBANO,N,NO OFICIAL,UNICA,ACADÉMICO,ATLANTICO,Estrato 1,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,5 a 6,No,No,No,Si,260,49,62,49,47,54.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,VALLE,Estrato 5,Primaria completa,Primaria completa,1 a 2,No,Si,Si,Si,259,47,61,51,48,52.0
20224,M,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,CUNDINAMARCA,Estrato 3,No sabe,No sabe,3 a 4,No,Si,Si,Si,198,48,40,34,30,59.0
20224,F,URBANO,N,OFICIAL,NOCHE,TÉCNICO/ACADÉMICO,VALLE,Estrato 3,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,5 a 6,No,No,No,Si,181,30,37,39,37,41.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,VALLE,Estrato 3,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,3 a 4,No,Si,Si,Si,267,53,59,47,60,37.0
20224,M,URBANO,N,OFICIAL,SABATINA,ACADÉMICO,ANTIOQUIA,Estrato 2,Primaria completa,Primaria completa,3 a 4,Si,Si,Si,Si,184,47,41,38,23,31.0
20224,F,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,CORDOBA,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,3 a 4,No,No,Si,Si,280,55,63,55,51,57.0
20224,M,URBANO,N,NO OFICIAL,MAÑANA,ACADÉMICO,BOGOTÁ,Estrato 3,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,1 a 2,No,No,Si,Si,274,55,53,58,52,58.0
20224,F,URBANO,N,NO OFICIAL,COMPLETA,ACADÉMICO,BOGOTÁ,Estrato 3,Secundaria (Bachillerato) completa,No sabe,3 a 4,No,Si,Si,Si,267,57,56,50,49,57.0
20224,F,RURAL,N,OFICIAL,MAÑANA,TÉCNICO,VALLE,Estrato 1,Primaria completa,Secundaria (Bachillerato) completa,3 a 4,No,No,Si,No,283,54,68,56,51,50.0
20224,F,URBANO,N,NO OFICIAL,COMPLETA,ACADÉMICO,ANTIOQUIA,Estrato 3,Secundaria (Bachillerato) completa,No sabe,3 a 4,No,Si,Si,Si,343,68,66,70,69,74.0
20224,M,URBANO,N,OFICIAL,MAÑANA,TÉCNICO/ACADÉMICO,QUINDIO,Estrato 2,Primaria incompleta,Primaria incompleta,3 a 4,Si,Si,Si,Si,242,54,55,46,41,40.0
20224,F,URBANO,N,OFICIAL,TARDE,ACADÉMICO,CESAR,Estrato 3,Educación profesional completa,Técnica o tecnológica completa,3 a 4,Si,Si,Si,Si,261,55,49,55,48,58.0
20224,M,URBANO,N,NO OFICIAL,COMPLETA,ACADÉMICO,BOGOTÁ,Estrato 3,Educación profesional completa,Postgrado,5 a 6,Si,Si,Si,Si,327,70,65,67,58,70.0
20224,M,URBANO,N,NO OFICIAL,MAÑANA,ACADÉMICO,MAGDALENA,Estrato 3,Educación profesional completa,Educación profesional completa,9 o más,Si,Si,Si,Si,251,52,56,49,40,62.0
20224,M,URBANO,N,OFICIAL,UNICA,TÉCNICO/ACADÉMICO,ANTIOQUIA,Estrato 6,Secundaria (Bachillerato) completa,No sabe,1 a 2,Si,Si,Si,Si,217,42,50,38,42,48.0
20224,M,URBANO,N,OFICIAL,MAÑANA,ACADÉMICO,BOGOTÁ,Estrato 3,Primaria incompleta,Primaria incompleta,5 a 6,No,Si,Si,Si,199,44,40,39,36,40.0
20224,F,URBANO,N,OFICIAL,UNICA,TÉCNICO,CAUCA,Sin Estrato,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,1 a 2,Si,Si,Si,No,178,31,41,41,30,34.0
20224,F,URBANO,N,OFICIAL,SABATINA,ACADÉMICO,ANTIOQUIA,Estrato 3,Ninguno,Secundaria (Bachillerato) incompleta,1 a 2,No,No,Si,Si,167,33,39,27,33,38.0
20224,F,URBANO,N,NO OFICIAL,UNICA,ACADÉMICO,BOGOTÁ,Estrato 3,Primaria completa,Técnica o tecnológica completa,3 a 4,Si,Si,Si,Si,373,80,78,68,72,77.0
20224,F,URBANO,N,NO OFICIAL,COMPLETA,ACADÉMICO,TOLIMA,Estrato 2,Educación profesional completa,Primaria completa,3 a 4,No,Si,Si,Si,296,67,56,53,62,56.0
20224,M,RURAL,N,OFICIAL,MAÑANA,ACADÉMICO,CORDOBA,Estrato 2,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,7 a 8,No,Si,No,Si,222,48,41,48,36,57.0
20224,M,URBANO,N,OFICIAL,UNICA,ACADÉMICO,BOGOTÁ,Estrato 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,5 a 6,No,Si,Si,Si,248,50,55,50,40,59.0
